path_ref,path_query,ref_x,ref_y,query_x,query_y
0,0,944.0043001774346,535.9456111053125,960.1,532.6
1,1,944.0043001774346,535.9456111053125,960.1,532.6
2,2,944.0043001774346,535.9456111053125,960.1,532.6
3,3,944.0043001774346,535.9456111053125,960.1,532.6
4,4,944.0043001774346,535.9456111053125,960.1,532.6
5,5,944.0043001774346,535.9456111053125,960.1,532.6
6,6,944.0043001774346,535.9456111053125,960.1,532.6
7,7,944.0043001774346,535.9456111053125,960.1,532.6
8,8,944.0043001774346,535.9456111053125,960.1,532.6
9,9,944.0043001774346,535.9456111053125,960.1,532.6
10,10,944.0043001774346,535.9456111053125,960.1,532.6
11,11,944.0043001774346,535.9456111053125,960.1,532.6
12,12,944.0043001774346,535.9456111053125,960.1,532.6
13,13,944.0043001774346,535.9456111053125,960.1,532.6
14,14,944.0043001774346,535.9456111053125,960.1,532.6
15,15,944.0043001774346,535.9456111053125,960.1,532.6
16,16,944.0043001774346,535.9456111053125,960.1,532.6
17,17,944.0043001774346,535.9456111053125,960.1,532.6
18,18,944.0043001774346,535.9456111053125,960.1,532.6
19,19,944.0043001774346,535.9456111053125,960.1,532.6
20,20,944.0043001774346,535.9456111053125,960.1,532.6
21,21,944.0043001774346,535.9456111053125,960.1,532.6
22,22,944.0043001774346,535.9456111053125,960.1,532.6
23,23,944.0043001774346,535.9456111053125,960.1,532.6
24,24,944.0043001774346,535.9456111053125,960.1,532.6
25,25,944.0043001774346,535.9456111053125,960.1,532.6
26,26,944.0043001774346,535.9456111053125,960.1,532.6
27,27,944.0043001774346,535.9456111053125,960.1,532.6
28,28,944.0043001774346,535.9456111053125,960.1,532.6
29,29,944.0043001774346,535.9456111053125,960.1,532.6
30,30,944.0043001774346,535.9456111053125,960.1,532.6
31,31,944.0043001774346,535.9456111053125,960.1,532.6
32,32,944.0043001774346,535.9456111053125,960.1,532.6
33,33,944.0043001774346,535.9456111053125,960.1,532.6
34,34,944.0043001774346,535.9456111053125,960.1,532.6
35,35,944.0043001774346,535.9456111053125,960.1,532.6
36,36,944.0043001774346,535.9456111053125,960.1,532.6
37,37,944.0043001774346,535.9456111053125,960.1,532.6
38,38,944.0043001774346,535.9456111053125,960.1,532.6
39,39,944.0043001774346,535.9456111053125,960.1,532.6
40,40,944.0043001774346,535.9456111053125,960.1,532.6
41,41,944.0043001774346,535.9456111053125,960.1,532.6
42,42,944.0043001774346,535.9456111053125,960.1,532.6
43,43,944.0043001774346,535.9456111053125,960.1,532.6
44,44,944.0043001774346,535.9456111053125,960.1,532.6
45,45,944.0043001774346,535.9456111053125,960.1,532.6
46,46,944.0043001774346,535.9456111053125,960.1,532.6
47,47,944.0043001774346,535.9456111053125,960.1,532.6
48,48,944.0043001774346,535.9456111053125,960.1,532.6
49,49,944.0043001774346,535.9456111053125,960.1,532.6
50,50,944.0043001774346,535.9456111053125,960.1,532.6
51,51,944.0043001774346,535.9456111053125,960.1,532.6
52,52,944.0043001774346,535.9456111053125,960.1,532.6
53,53,944.0043001774346,535.9456111053125,960.1,532.6
54,54,944.0043001774346,535.9456111053125,960.1,532.6
55,55,944.0043001774346,535.9456111053125,960.1,532.6
56,56,944.0043001774346,535.9456111053125,960.1,532.6
57,57,944.0043001774346,535.9456111053125,960.1,532.6
58,58,944.0043001774346,535.9456111053125,960.1,532.6
59,59,944.0043001774346,535.9456111053125,960.1,532.6
60,60,944.0043001774346,535.9456111053125,960.1,532.6
61,61,944.0043001774346,535.9456111053125,960.1,532.6
62,62,944.0043001774346,535.9456111053125,960.1,532.6
63,63,944.0043001774346,535.9456111053125,960.1,532.6
64,64,944.0043001774346,535.9456111053125,960.1,532.6
65,65,944.0043001774346,535.9456111053125,960.1,532.6
66,66,944.0043001774346,535.9456111053125,960.1,532.6
67,67,944.0043001774346,535.9456111053125,960.1,532.6
68,68,944.0043001774346,535.9456111053125,960.1,532.6
69,69,944.0043001774346,535.9456111053125,960.1,532.6
70,70,944.0043001774346,535.9456111053125,960.1,532.6
71,71,944.0043001774346,535.9456111053125,960.1,532.6
72,72,944.0043001774346,535.9456111053125,960.1,532.6
73,73,944.0043001774346,535.9456111053125,960.1,532.6
74,74,944.0043001774346,535.9456111053125,960.1,532.6
75,75,944.0043001774346,535.9456111053125,960.1,532.6
76,76,944.0043001774346,535.9456111053125,960.1,532.6
77,77,944.0043001774346,535.9456111053125,960.1,532.6
78,78,944.0043001774346,535.9456111053125,960.1,532.6
79,79,944.0043001774346,535.9456111053125,960.1,532.6
80,80,944.0043001774346,535.9456111053125,960.1,532.6
81,81,944.0043001774346,535.9456111053125,960.1,532.6
82,82,944.0043001774346,535.9456111053125,960.1,532.6
83,83,944.0043001774346,535.9456111053125,960.1,532.6
84,84,944.0043001774346,535.9456111053125,960.1,532.6
85,85,944.0043001774346,535.9456111053125,960.1,532.6
86,86,944.0043001774346,535.9456111053125,960.1,532.6
87,87,944.0043001774346,535.9456111053125,960.1,532.6
88,88,944.0043001774346,535.9456111053125,960.1,532.6
89,89,944.0043001774346,535.9456111053125,960.1,532.6
90,90,944.0043001774346,535.9456111053125,960.1,532.6
91,91,944.0043001774346,535.9456111053125,960.1,532.6
92,92,944.0043001774346,535.9456111053125,960.1,532.6
93,93,944.0043001774346,535.9456111053125,960.1,532.6
94,94,944.0043001774346,535.9456111053125,960.1,532.6
95,95,944.0043001774346,535.9456111053125,960.1,532.6
96,96,944.0043001774346,535.9456111053125,960.1,532.6
97,97,944.0043001774346,535.9456111053125,960.1,532.6
98,98,944.0043001774346,535.9456111053125,960.1,532.6
