path_ref,path_query,ref_x,ref_y,query_x,query_y
0,0,1077.2010210548551,533.1258925427786,955.5,531.5
1,1,1077.2010210548551,533.1258925427786,955.5,531.5
2,2,1077.2010210548551,533.1258925427786,955.5,531.5
3,3,1077.2010210548551,533.1258925427786,955.5,531.5
4,4,1077.2010210548551,533.1258925427786,955.5,531.5
5,5,1077.2010210548551,533.1258925427786,955.5,531.5
6,6,1077.2010210548551,533.1258925427786,955.5,531.5
7,7,1077.2010210548551,533.1258925427786,955.5,531.5
8,8,1077.2010210548551,533.1258925427786,955.5,531.5
9,9,1077.2010210548551,533.1258925427786,955.5,531.5
10,10,1077.2010210548551,533.1258925427786,955.5,531.5
11,11,1077.2010210548551,533.1258925427786,955.5,531.5
12,12,1077.2010210548551,533.1258925427786,955.5,531.5
13,13,1077.2010210548551,533.1258925427786,955.5,531.5
14,14,1077.2010210548551,533.1258925427786,955.5,531.5
15,15,1077.2010210548551,533.1258925427786,955.5,531.5
16,16,1077.2010210548551,533.1258925427786,955.5,531.5
17,17,1077.2010210548551,533.1258925427786,955.5,531.5
18,18,1077.2010210548551,533.1258925427786,955.5,531.5
19,19,1077.2010210548551,533.1258925427786,955.5,531.5
20,20,1077.2010210548551,533.1258925427786,955.5,531.5
21,21,1077.2010210548551,533.1258925427786,955.5,531.5
22,22,1077.2010210548551,533.1258925427786,955.5,531.5
23,23,1077.2010210548551,533.1258925427786,955.5,531.5
24,24,1077.2010210548551,533.1258925427786,955.5,531.5
25,25,1077.2010210548551,533.1258925427786,955.5,531.5
26,26,1077.2010210548551,533.1258925427786,955.5,531.5
27,27,1077.2010210548551,533.1258925427786,955.5,531.5
28,28,1077.2010210548551,533.1258925427786,955.5,531.5
29,29,1077.2010210548551,533.1258925427786,955.5,531.5
30,30,1077.2010210548551,533.1258925427786,955.5,531.5
31,31,1077.2010210548551,533.1258925427786,955.5,531.5
32,32,1077.2010210548551,533.1258925427786,955.5,531.5
33,33,1077.2010210548551,533.1258925427786,955.5,531.5
34,34,1077.2010210548551,533.1258925427786,955.5,531.5
35,35,1077.2010210548551,533.1258925427786,955.5,531.5
36,36,1077.2010210548551,533.1258925427786,955.5,531.5
37,37,1077.2010210548551,533.1258925427786,955.5,531.5
