path_ref,path_query,ref_x,ref_y,query_x,query_y
0,0,968.7211455040069,530.1690941842511,959.8,526.8
1,1,968.7211455040069,530.1690941842511,959.8,526.8
2,2,968.7211455040069,530.1690941842511,959.8,526.8
3,3,968.7211455040069,530.1690941842511,959.8,526.8
4,4,968.7211455040069,530.1690941842511,959.8,526.8
5,5,968.7211455040069,530.1690941842511,959.8,526.8
6,6,968.7211455040069,530.1690941842511,959.8,526.8
7,7,968.7211455040069,530.1690941842511,959.8,526.8
8,8,968.7211455040069,530.1690941842511,959.8,526.8
9,9,968.7211455040069,530.1690941842511,959.8,526.8
10,10,968.7211455040069,530.1690941842511,959.8,526.8
11,11,968.7211455040069,530.1690941842511,959.8,526.8
12,12,968.7211455040069,530.1690941842511,959.8,526.8
13,13,968.7211455040069,530.1690941842511,959.8,526.8
14,14,968.7211455040069,530.1690941842511,959.8,526.8
15,15,968.7211455040069,530.1690941842511,959.8,526.8
16,16,968.7211455040069,530.1690941842511,959.8,526.8
17,17,968.7211455040069,530.1690941842511,959.8,526.8
18,18,968.7211455040069,530.1690941842511,959.8,526.8
19,19,968.7211455040069,530.1690941842511,959.8,526.8
20,20,968.7211455040069,530.1690941842511,959.8,526.8
21,21,968.7211455040069,530.1690941842511,959.8,526.8
22,22,968.7211455040069,530.1690941842511,959.8,526.8
23,23,968.7211455040069,530.1690941842511,959.8,526.8
24,24,968.7211455040069,530.1690941842511,959.8,526.8
25,25,968.7211455040069,530.1690941842511,959.8,526.8
26,26,968.7211455040069,530.1690941842511,959.8,526.8
27,27,968.7211455040069,530.1690941842511,959.8,526.8
28,28,968.7211455040069,530.1690941842511,959.8,526.8
29,29,968.7211455040069,530.1690941842511,959.8,526.8
30,30,968.7211455040069,530.1690941842511,959.8,526.8
31,31,968.7211455040069,530.1690941842511,959.8,526.8
32,32,968.7211455040069,530.1690941842511,959.8,526.8
33,33,968.7211455040069,530.1690941842511,959.8,526.8
34,34,968.7211455040069,530.1690941842511,959.8,526.8
35,35,968.7211455040069,530.1690941842511,959.8,526.8
