path_ref,path_query,ref_x,ref_y,query_x,query_y
0,0,938.8528402204931,530.4147464717151,912.9,548.9
1,1,938.8528402204931,530.4147464717151,912.9,548.9
2,2,938.8528402204931,530.4147464717151,912.9,548.9
3,3,938.8528402204931,530.4147464717151,912.9,548.9
4,4,938.8528402204931,530.4147464717151,912.9,548.9
5,5,938.8528402204931,530.4147464717151,912.9,548.9
6,6,938.8528402204931,530.4147464717151,912.9,548.9
7,7,938.8528402204931,530.4147464717151,912.9,548.9
8,8,938.8528402204931,530.4147464717151,912.9,548.9
9,9,938.8528402204931,530.4147464717151,912.9,548.9
10,10,938.8528402204931,530.4147464717151,912.9,548.9
11,11,938.8528402204931,530.4147464717151,912.9,548.9
12,12,938.8528402204931,530.4147464717151,912.9,548.9
13,13,938.8528402204931,530.4147464717151,912.9,548.9
14,14,938.8528402204931,530.4147464717151,912.9,548.9
15,15,938.8528402204931,530.4147464717151,912.9,548.9
16,16,938.8528402204931,530.4147464717151,912.9,548.9
17,17,938.8528402204931,530.4147464717151,912.9,548.9
18,18,938.8528402204931,530.4147464717151,912.9,548.9
19,19,938.8528402204931,530.4147464717151,912.9,548.9
20,20,938.8528402204931,530.4147464717151,912.9,548.9
21,21,938.8528402204931,530.4147464717151,912.9,548.9
22,22,938.8528402204931,530.4147464717151,912.9,548.9
23,23,938.8528402204931,530.4147464717151,912.9,548.9
24,24,938.8528402204931,530.4147464717151,912.9,548.9
25,25,938.8528402204931,530.4147464717151,912.9,548.9
26,26,938.8528402204931,530.4147464717151,912.9,548.9
27,27,938.8528402204931,530.4147464717151,912.9,548.9
28,28,938.8528402204931,530.4147464717151,912.9,548.9
29,29,938.8528402204931,530.4147464717151,912.9,548.9
30,30,938.8528402204931,530.4147464717151,912.9,548.9
31,31,938.8528402204931,530.4147464717151,912.9,548.9
32,32,938.8528402204931,530.4147464717151,912.9,548.9
33,33,938.8528402204931,530.4147464717151,912.9,548.9
34,34,938.8528402204931,530.4147464717151,912.9,548.9
35,35,938.8528402204931,530.4147464717151,912.9,548.9
36,36,938.8528402204931,530.4147464717151,912.9,548.9
37,37,938.8528402204931,530.4147464717151,912.9,548.9
38,38,938.8528402204931,530.4147464717151,912.9,548.9
39,39,938.8528402204931,530.4147464717151,912.9,548.9
40,40,938.8528402204931,530.4147464717151,912.9,548.9
41,41,938.8528402204931,530.4147464717151,912.9,548.9
42,42,938.8528402204931,530.4147464717151,912.9,548.9
43,43,938.8528402204931,530.4147464717151,912.9,548.9
44,44,938.8528402204931,530.4147464717151,912.9,548.9
45,45,938.8528402204931,530.4147464717151,912.9,548.9
46,46,938.8528402204931,530.4147464717151,912.9,548.9
47,47,938.8528402204931,530.4147464717151,912.9,548.9
48,48,938.8528402204931,530.4147464717151,912.9,548.9
49,49,938.8528402204931,530.4147464717151,912.9,548.9
50,50,938.8528402204931,530.4147464717151,912.9,548.9
51,51,938.8528402204931,530.4147464717151,912.9,548.9
52,52,938.8528402204931,530.4147464717151,912.9,548.9
53,53,938.8528402204931,530.4147464717151,912.9,548.9
54,54,938.8528402204931,530.4147464717151,912.9,548.9
55,55,938.8528402204931,530.4147464717151,912.9,548.9
56,56,938.8528402204931,530.4147464717151,912.9,548.9
57,57,938.8528402204931,530.4147464717151,912.9,548.9
58,58,938.8528402204931,530.4147464717151,912.9,548.9
59,59,938.8528402204931,530.4147464717151,912.9,548.9
60,60,938.8528402204931,530.4147464717151,912.9,548.9
61,61,938.8528402204931,530.4147464717151,912.9,548.9
62,62,938.8528402204931,530.4147464717151,912.9,548.9
63,63,938.8528402204931,530.4147464717151,912.9,548.9
64,64,938.8528402204931,530.4147464717151,912.9,548.9
65,65,938.8528402204931,530.4147464717151,912.9,548.9
66,66,938.8528402204931,530.4147464717151,912.9,548.9
67,67,938.8528402204931,530.4147464717151,912.9,548.9
