Proband;Alias_Distance;distance;mean_distance;zero-overhead-counter;ref before query (rbq);query berfore ref (qbr);max rbq;max qbr;max distance;min distane;Alias_Distance;distance;mean_distance;zero-overhead-counter;ref before query (rbq);query berfore ref (qbr);max rbq;max qbr;max distance;min distane;Alias_Distance;distance;mean_distance;zero-overhead-counter;ref before query (rbq);query berfore ref (qbr);max rbq;max qbr;max distance;min distane;Alias_Distance;distance;mean_distance;zero-overhead-counter;ref before query (rbq);query berfore ref (qbr);max rbq;max qbr;max distance;min distane;Alias_Distance;distance;mean_distance;zero-overhead-counter;ref before query (rbq);query berfore ref (qbr);max rbq;max qbr;max distance;min distane;Alias_Distance;distance;mean_distance;zero-overhead-counter;ref before query (rbq);query berfore ref (qbr);max rbq;max qbr;max distance;min distane;Alias_Distance;distance;mean_distance;zero-overhead-counter;ref before query (rbq);query berfore ref (qbr);max rbq;max qbr;max distance;min distane;Alias_Distance;distance;mean_distance;zero-overhead-counter;ref before query (rbq);query berfore ref (qbr);max rbq;max qbr;max distance;min distane;Alias_Distance;distance;mean_distance;zero-overhead-counter;ref before query (rbq);query berfore ref (qbr);max rbq;max qbr;max distance;min distane;Alias_Distance;distance;mean_distance;zero-overhead-counter;ref before query (rbq);query berfore ref (qbr);max rbq;max qbr;max distance;min distane;Alias_Distance;distance;mean_distance;zero-overhead-counter;ref before query (rbq);query berfore ref (qbr);max rbq;max qbr;max distance;min distane;Alias_Distance;distance;mean_distance;zero-overhead-counter;ref before query (rbq);query berfore ref (qbr);max rbq;max qbr;max distance;min distane;Alias_Distance;distance;mean_distance;zero-overhead-counter;ref before query (rbq);query berfore ref (qbr);max rbq;max qbr;max distance;min distane;Alias_Distance;distance;mean_distance;zero-overhead-counter;ref before query (rbq);query berfore ref (qbr);max rbq;max qbr;max distance;min distane;Alias_Distance;distance;mean_distance;zero-overhead-counter;ref before query (rbq);query berfore ref (qbr);max rbq;max qbr;max distance;min distane;Alias_Distance;distance;mean_distance;zero-overhead-counter;ref before query (rbq);query berfore ref (qbr);max rbq;max qbr;max distance;min distane;Alias_Distance;distance;mean_distance;zero-overhead-counter;ref before query (rbq);query berfore ref (qbr);max rbq;max qbr;max distance;min distane;Alias_Distance;distance;mean_distance;zero-overhead-counter;ref before query (rbq);query berfore ref (qbr);max rbq;max qbr;max distance;min distane;Alias_Distance;distance;mean_distance;zero-overhead-counter;ref before query (rbq);query berfore ref (qbr);max rbq;max qbr;max distance;min distane;Alias_Distance;distance;mean_distance;zero-overhead-counter;ref before query (rbq);query berfore ref (qbr);max rbq;max qbr;max distance;min distane;Alias_Distance;distance;mean_distance;zero-overhead-counter;ref before query (rbq);query berfore ref (qbr);max rbq;max qbr;max distance;min distane;Alias_Distance;distance;mean_distance;zero-overhead-counter;ref before query (rbq);query berfore ref (qbr);max rbq;max qbr;max distance;min distane;Alias_Distance;distance;mean_distance;zero-overhead-counter;ref before query (rbq);query berfore ref (qbr);max rbq;max qbr;max distance;min distane;Alias_Distance;distance;mean_distance;zero-overhead-counter;ref before query (rbq);query berfore ref (qbr);max rbq;max qbr;max distance;min distane;Alias_Distance;distance;mean_distance;zero-overhead-counter;ref before query (rbq);query berfore ref (qbr);max rbq;max qbr;max distance;min distane;Alias_Distance;distance;mean_distance;zero-overhead-counter;ref before query (rbq);query berfore ref (qbr);max rbq;max qbr;max distance;min distane;Alias_Distance;distance;mean_distance;zero-overhead-counter;ref before query (rbq);query berfore ref (qbr);max rbq;max qbr;max distance;min distane;Alias_Distance;distance;mean_distance;zero-overhead-counter;ref before query (rbq);query berfore ref (qbr);max rbq;max qbr;max distance;min distane;Alias_Distance;distance;mean_distance;zero-overhead-counter;ref before query (rbq);query berfore ref (qbr);max rbq;max qbr;max distance;min distane;Alias_Distance;distance;mean_distance;zero-overhead-counter;ref before query (rbq);query berfore ref (qbr);max rbq;max qbr;max distance;min distane;Alias_Distance;distance;mean_distance;zero-overhead-counter;ref before query (rbq);query berfore ref (qbr);max rbq;max qbr;max distance;min distane;Alias_Distance;distance;mean_distance;zero-overhead-counter;ref before query (rbq);query berfore ref (qbr);max rbq;max qbr;max distance;min distane;Alias_Distance;distance;mean_distance;zero-overhead-counter;ref before query (rbq);query berfore ref (qbr);max rbq;max qbr;max distance;min distane;Alias_Distance;distance;mean_distance;zero-overhead-counter;ref before query (rbq);query berfore ref (qbr);max rbq;max qbr;max distance;min distane;Alias_Distance;distance;mean_distance;zero-overhead-counter;ref before query (rbq);query berfore ref (qbr);max rbq;max qbr;max distance;min distane;Alias_Distance;distance;mean_distance;zero-overhead-counter;ref before query (rbq);query berfore ref (qbr);max rbq;max qbr;max distance;min distane;Alias_Distance;distance;mean_distance;zero-overhead-counter;ref before query (rbq);query berfore ref (qbr);max rbq;max qbr;max distance;min distane;Alias_Distance;distance;mean_distance;zero-overhead-counter;ref before query (rbq);query berfore ref (qbr);max rbq;max qbr;max distance;min distane;Alias_Distance;distance;mean_distance;zero-overhead-counter;ref before query (rbq);query berfore ref (qbr);max rbq;max qbr;max distance;min distane;Alias_Distance;distance;mean_distance;zero-overhead-counter;ref before query (rbq);query berfore ref (qbr);max rbq;max qbr;max distance;min distane;Alias_Distance;distance;mean_distance;zero-overhead-counter;ref before query (rbq);query berfore ref (qbr);max rbq;max qbr;max distance;min distane;Alias_Distance;distance;mean_distance;zero-overhead-counter;ref before query (rbq);query berfore ref (qbr);max rbq;max qbr;max distance;min distane;Alias_Distance;distance;mean_distance;zero-overhead-counter;ref before query (rbq);query berfore ref (qbr);max rbq;max qbr;max distance;min distane;Alias_Distance;distance;mean_distance;zero-overhead-counter;ref before query (rbq);query berfore ref (qbr);max rbq;max qbr;max distance;min distane;Alias_Distance;distance;mean_distance;zero-overhead-counter;ref before query (rbq);query berfore ref (qbr);max rbq;max qbr;max distance;min distane;Alias_Distance;distance;mean_distance;zero-overhead-counter;ref before query (rbq);query berfore ref (qbr);max rbq;max qbr;max distance;min distane;Alias_Distance;distance;mean_distance;zero-overhead-counter;ref before query (rbq);query berfore ref (qbr);max rbq;max qbr;max distance;min distane;Alias_Distance;distance;mean_distance;zero-overhead-counter;ref before query (rbq);query berfore ref (qbr);max rbq;max qbr;max distance;min distane;Alias_Distance;distance;mean_distance;zero-overhead-counter;ref before query (rbq);query berfore ref (qbr);max rbq;max qbr;max distance;min distane;Alias_Distance;distance;mean_distance;zero-overhead-counter;ref before query (rbq);query berfore ref (qbr);max rbq;max qbr;max distance;min distane;Alias_Distance;distance;mean_distance;zero-overhead-counter;ref before query (rbq);query berfore ref (qbr);max rbq;max qbr;max distance;min distane;Alias_Distance;distance;mean_distance;zero-overhead-counter;ref before query (rbq);query berfore ref (qbr);max rbq;max qbr;max distance;min distane;Alias_Distance;distance;mean_distance;zero-overhead-counter;ref before query (rbq);query berfore ref (qbr);max rbq;max qbr;max distance;min distane;Alias_Distance;distance;mean_distance;zero-overhead-counter;ref before query (rbq);query berfore ref (qbr);max rbq;max qbr;max distance;min distane;Alias_Distance;distance;mean_distance;zero-overhead-counter;ref before query (rbq);query berfore ref (qbr);max rbq;max qbr;max distance;min distane;Alias_Distance;distance;mean_distance;zero-overhead-counter;ref before query (rbq);query berfore ref (qbr);max rbq;max qbr;max distance;min distane;Alias_Distance;distance;mean_distance;zero-overhead-counter;ref before query (rbq);query berfore ref (qbr);max rbq;max qbr;max distance;min distane;Alias_Distance;distance;mean_distance;zero-overhead-counter;ref before query (rbq);query berfore ref (qbr);max rbq;max qbr;max distance;min distane;Alias_Distance;distance;mean_distance;zero-overhead-counter;ref before query (rbq);query berfore ref (qbr);max rbq;max qbr;max distance;min distane;Alias_Distance;distance;mean_distance;zero-overhead-counter;ref before query (rbq);query berfore ref (qbr);max rbq;max qbr;max distance;min distane;Alias_Distance;distance;mean_distance;zero-overhead-counter;ref before query (rbq);query berfore ref (qbr);max rbq;max qbr;max distance;min distane;Alias_Distance;distance;mean_distance;zero-overhead-counter;ref before query (rbq);query berfore ref (qbr);max rbq;max qbr;max distance;min distane;Alias_Distance;distance;mean_distance;zero-overhead-counter;ref before query (rbq);query berfore ref (qbr);max rbq;max qbr;max distance;min distane;Alias_Distance;distance;mean_distance;zero-overhead-counter;ref before query (rbq);query berfore ref (qbr);max rbq;max qbr;max distance;min distane;Alias_Distance;distance;mean_distance;zero-overhead-counter;ref before query (rbq);query berfore ref (qbr);max rbq;max qbr;max distance;min distane;Alias_Distance;distance;mean_distance;zero-overhead-counter;ref before query (rbq);query berfore ref (qbr);max rbq;max qbr;max distance;min distane;Alias_Distance;distance;mean_distance;zero-overhead-counter;ref before query (rbq);query berfore ref (qbr);max rbq;max qbr;max distance;min distane;Alias_Distance;distance;mean_distance;zero-overhead-counter;ref before query (rbq);query berfore ref (qbr);max rbq;max qbr;max distance;min distane;Alias_Distance;distance;mean_distance;zero-overhead-counter;ref before query (rbq);query berfore ref (qbr);max rbq;max qbr;max distance;min distane;Alias_Distance;distance;mean_distance;zero-overhead-counter;ref before query (rbq);query berfore ref (qbr);max rbq;max qbr;max distance;min distane;Alias_Distance;distance;mean_distance;zero-overhead-counter;ref before query (rbq);query berfore ref (qbr);max rbq;max qbr;max distance;min distane;Alias_Distance;distance;mean_distance;zero-overhead-counter;ref before query (rbq);query berfore ref (qbr);max rbq;max qbr;max distance;min distane;Alias_Distance;distance;mean_distance;zero-overhead-counter;ref before query (rbq);query berfore ref (qbr);max rbq;max qbr;max distance;min distane;Alias_Distance;distance;mean_distance;zero-overhead-counter;ref before query (rbq);query berfore ref (qbr);max rbq;max qbr;max distance;min distane;Alias_Distance;distance;mean_distance;zero-overhead-counter;ref before query (rbq);query berfore ref (qbr);max rbq;max qbr;max distance;min distane;Alias_Distance;distance;mean_distance;zero-overhead-counter;ref before query (rbq);query berfore ref (qbr);max rbq;max qbr;max distance;min distane;Alias_Distance;distance;mean_distance;zero-overhead-counter;ref before query (rbq);query berfore ref (qbr);max rbq;max qbr;max distance;min distane;Alias_Distance;distance;mean_distance;zero-overhead-counter;ref before query (rbq);query berfore ref (qbr);max rbq;max qbr;max distance;min distane;Alias_Distance;distance;mean_distance;zero-overhead-counter;ref before query (rbq);query berfore ref (qbr);max rbq;max qbr;max distance;min distane;Alias_Distance;distance;mean_distance;zero-overhead-counter;ref before query (rbq);query berfore ref (qbr);max rbq;max qbr;max distance;min distane;Alias_Distance;distance;mean_distance;zero-overhead-counter;ref before query (rbq);query berfore ref (qbr);max rbq;max qbr;max distance;min distane;Alias_Distance;distance;mean_distance;zero-overhead-counter;ref before query (rbq);query berfore ref (qbr);max rbq;max qbr;max distance;min distane;Alias_Distance;distance;mean_distance;zero-overhead-counter;ref before query (rbq);query berfore ref (qbr);max rbq;max qbr;max distance;min distane;Alias_Distance;distance;mean_distance;zero-overhead-counter;ref before query (rbq);query berfore ref (qbr);max rbq;max qbr;max distance;min distane;Alias_Distance;distance;mean_distance;zero-overhead-counter;ref before query (rbq);query berfore ref (qbr);max rbq;max qbr;max distance;min distane;Alias_Distance;distance;mean_distance;zero-overhead-counter;ref before query (rbq);query berfore ref (qbr);max rbq;max qbr;max distance;min distane;Alias_Distance;distance;mean_distance;zero-overhead-counter;ref before query (rbq);query berfore ref (qbr);max rbq;max qbr;max distance;min distane;Alias_Distance;distance;mean_distance;zero-overhead-counter;ref before query (rbq);query berfore ref (qbr);max rbq;max qbr;max distance;min distane;Alias_Distance;distance;mean_distance;zero-overhead-counter;ref before query (rbq);query berfore ref (qbr);max rbq;max qbr;max distance;min distane;Alias_Distance;distance;mean_distance;zero-overhead-counter;ref before query (rbq);query berfore ref (qbr);max rbq;max qbr;max distance;min distane;Alias_Distance;distance;mean_distance;zero-overhead-counter;ref before query (rbq);query berfore ref (qbr);max rbq;max qbr;max distance;min distane;Alias_Distance;distance;mean_distance;zero-overhead-counter;ref before query (rbq);query berfore ref (qbr);max rbq;max qbr;max distance;min distane;Alias_Distance;distance;mean_distance;zero-overhead-counter;ref before query (rbq);query berfore ref (qbr);max rbq;max qbr;max distance;min distane;Alias_Distance;distance;mean_distance;zero-overhead-counter;ref before query (rbq);query berfore ref (qbr);max rbq;max qbr;max distance;min distane;Alias_Distance;distance;mean_distance;zero-overhead-counter;ref before query (rbq);query berfore ref (qbr);max rbq;max qbr;max distance;min distane;Alias_Distance;distance;mean_distance;zero-overhead-counter;ref before query (rbq);query berfore ref (qbr);max rbq;max qbr;max distance;min distane
pb3;Spot1_euklid;8117;181.65563447004683;374;3491;6753;166;-1912;487.84213330637084;0.9510320877288688;Spot1_winkel;8117;37.047612591894385;211;7460;3008;1140;-165;174.934765094779;0.00035178893298570433;Spot1_winkellog;8117;31.90087925808067;47;7875;2754;1140;-165;174.93474124854592;1.4658282730649538e-06;Spot2_euklid;9417;193.57065026257752;609;5269;6540;945;-525;527.9504209393306;1.1575607185991774;Spot2_winkel;9417;45.142317649756244;739;9624;4131;1681;-721;175.18784009919398;0.0005444479129925431;Spot2_winkellog;9417;46.93126880145556;739;11268;2565;2748;-534;178.1136836368745;6.0378397260710876e-05;Spot3_euklid;14650;209.46529249966494;197;4882;15442;779;-2791;464.98317683409766;0.36257469889480526;Spot3_winkel;14650;50.71207374072526;613;11271;6995;949;-1098;178.52353308084815;0.002357980459689928;Spot3_winkellog;14650;43.008183916170104;609;13144;6010;939;-1096;179.19684946278156;2.519598126463534e-05;Spot4_euklid;13783;148.67365095756463;150;5331;11466;201;-842;445.73652526757525;0.6592881735698909;Spot4_winkel;13783;44.362553785601314;535;2797;15118;268;-1550;179.87022398587786;0.0016098811657412006;Spot4_winkellog;13783;46.00524936675064;326;4292;14564;835;-1550;178.9647486858116;4.8205868324147935e-06;Spot5_euklid;16050;251.08896597605477;324;0;20442;0;-3684;560.7610236800721;1.006437725496092;Spot5_winkel;16050;45.42796641418878;843;10726;10369;812;-796;179.21097318306934;0.0025226147838618576;Spot5_winkellog;16050;58.50476296904494;326;202;24692;60;-3961;179.2109701430034;0.00012250563730635018;Spot6_euklid;12183;150.79394232915027;574;1709;14123;364;-2118;493.7681405041864;1.492644017031909;Spot6_winkel;12183;38.55977277046892;652;6695;8039;827;-484;179.05508592224297;0.000628611683715913;Spot6_winkellog;12183;35.328055146345505;648;4890;10109;827;-977;179.00317732674614;1.7098254661742304e-05;Spot7_euklid;9317;169.6366343456531;486;4038;7375;668;-1213;576.4582869568137;1.811161026591096;Spot7_winkel;9317;42.14019601874986;177;5055;7399;670;-1212;175.75933760345015;0.004097512704572431;Spot7_winkellog;9317;71.15320545847405;172;341;13578;28;-4604;179.94684846876478;7.505096254794314e-06;Spot8_euklid;11950;153.63686922921556;591;7211;5720;619;-268;392.63360672047173;1.1161109720120737;Spot8_winkel;11950;64.03571296037246;778;6188;9687;796;-2324;175.95431361824186;0.0001608746087265172;Spot8_winkellog;11950;55.96950940013893;583;6191;9489;796;-2324;179.68643795405603;0.00012100022892074578;GL1_euklid;16616;143.80129629987252;640;9488;11019;576;-827;520.8468096213089;0.9958491508164453;GL1_winkel;16616;34.983398484364805;538;11002;10248;580;-852;176.58289528162436;0.0007722777885865896;GL1_winkellog;16616;36.28895570359788;606;17864;3647;1630;-380;174.3046026627399;1.7356968959379293e-05;GL2_euklid;7417;167.4387351122848;753;7411;765;904;-142;464.5502498229415;2.294799798799226;GL2_winkel;7417;52.0245529562981;1373;6811;1024;956;-116;171.60835673535672;0.0049075068875373135;GL2_winkellog;7417;46.02448104349758;753;7416;804;956;-140;171.60835673535672;2.171204866038365e-06;GL3_euklid;10950;156.69002775843663;185;8110;5731;760;-400;688.1937490914916;2.1136799643387696;GL3_winkel;10950;36.139216019400195;172;10516;4403;764;-340;176.96357155895546;0.005566463733451;GL3_winkellog;10950;56.039896397109594;135;3155;13191;764;-3054;176.56804516728974;1.6760541898495984e-05;GL4_euklid;10850;169.47602143691122;824;7213;5050;557;-358;561.3864609335855;6.450146453599838;GL4_winkel;10850;40.79787001957215;781;8661;4422;660;-489;179.71748962953743;0.012926070380087978;GL4_winkellog;10850;34.69869242585271;1101;6907;5410;660;-489;179.7173899113388;0.00020717614366212435;GL5_euklid;14550;147.99503809793728;576;3891;15724;568;-2379;472.4396246513602;1.153867296347683;GL5_winkel;14550;39.658903981336884;744;3154;17734;563;-2956;168.00605203737905;0.01436931213715667;GL5_winkellog;14550;38.323434946378846;740;17309;3686;2578;-668;175.09782543456174;1.0026379238162084e-05;GL6_euklid;10550;129.6982696507502;482;7134;5034;158;-390;510.397823336755;0.7353718057769264;GL6_winkel;10550;42.991016381394815;973;9274;3449;1134;-235;179.8495644500151;0.028547064419378418;GL6_winkellog;10550;33.33004951567984;475;6554;6683;212;-1019;167.69450481039667;0.00633111275438032;GL7_euklid;10816;174.52395024004497;678;7390;5001;291;-587;542.6424856363875;1.5723148572217742;GL7_winkel;10816;48.43174563825515;766;4878;9353;261;-1546;177.99550990953048;0.0023962557863241806;GL7_winkellog;10816;46.91641596830183;766;4878;9353;261;-1546;177.99550990953048;2.193743127935612e-05;GL8_euklid;12217;146.17583332957167;697;8691;5779;657;-413;491.13467722874464;0.24681880217857688;GL8_winkel;12217;35.875327084527896;172;10633;5579;641;-414;179.9358994278936;0.02937401771623721;GL8_winkellog;12217;31.54627540370747;238;10739;5491;641;-414;179.93072180988858;1.3754909754777274e-06;BGL1_euklid;11866;244.1635525544705;1012;471;14551;81;-3198;529.3981199721042;1.8582886197903767;BGL1_winkel;11866;63.93289055950104;544;815;16267;96;-3814;174.90213507740603;0.027107861611567884;BGL1_winkellog;11866;48.944328688869525;520;14039;2154;3396;-245;173.12905617299816;0.005808487292497272;BGL2_euklid;11450;152.600278724464;144;12006;1194;518;-148;475.3102582910898;0.40127847984319914;BGL2_winkel;11450;35.61563007030106;248;12692;1246;546;-268;175.15213204373111;0.00018100001300541316;BGL2_winkellog;11450;32.21998273558589;154;13078;1564;632;-268;179.55364006237562;1.3799831359397761e-05;BGL3_euklid;14850;179.67287432716827;481;5645;11343;265;-1145;519.3975809097761;1.8922829915339665;BGL3_winkel;14850;40.6257899364755;479;4767;14263;255;-1458;174.0272826877619;0.013735693540526499;BGL3_winkellog;14850;36.138956264353155;480;11223;8421;1296;-956;174.02728268761382;6.444008527406405e-06;BGL4_euklid;9483;187.7966980871118;1147;3332;6805;244;-1252;579.3454137457937;5.612671003495637;BGL4_winkel;9483;51.79077784464768;1038;5310;6560;1118;-1252;179.93652725278972;0.08372140632555909;BGL4_winkellog;9483;70.37117081634062;577;2506;11401;619;-4238;178.3359113196552;0.00033415369585183656;BGL5_euklid;16183;187.93062371865364;150;2769;19354;257;-3207;605.8736022560742;4.039751181992492;BGL5_winkel;16183;48.831857636673746;635;1492;22700;182;-6454;179.42100577385264;0.005307471908066153;BGL5_winkellog;16183;44.784678999176805;170;1248;23850;182;-6454;179.42100577385264;0.0002036070361816147;BGL6_euklid;12383;183.86504322679605;558;2466;12526;206;-1840;512.9955076053093;1.9857263757650794;BGL6_winkel;12383;44.49012009505701;643;5062;11139;508;-1878;177.2763214374901;0.008930500018890775;BGL6_winkellog;12383;41.400921036105444;312;5053;11641;508;-1878;177.2763214374901;3.788708973005575e-05;BGL7_euklid;9884;118.32012254320314;184;10185;1866;484;-173;417.5867161924268;0.4780140758597488;BGL7_winkel;9884;31.134435604951378;186;10707;2066;579;-188;164.38246069136318;0.013396090420253845;BGL7_winkellog;9884;26.861279645852406;188;9008;4582;579;-615;164.38246069136318;8.117011135677601e-05;BGL8_euklid;12717;160.63758924034718;537;13354;2065;1837;-265;446.4097414415437;2.016249895787719;BGL8_winkel;12717;53.87026609720684;865;15034;1602;1794;-252;153.5309158174611;0.0018475148803121873;BGL8_winkellog;12717;46.61621298756999;133;15141;2435;1796;-235;178.69757057294575;0.000946025836757271;Control1_euklid;9416;204.88887448370463;386;1607;9325;123;-548;595.9027247176138;5.227018258108461;Control1_winkel;9416;62.06210747220612;158;3857;9258;727;-1413;179.26821940405807;0.001923108413332606;Control1_winkellog;9416;60.085082242374575;138;2776;11330;678;-2310;179.26789280287846;0.00012581529187787158;Control2_euklid;9083;210.10255172010972;559;2249;8618;318;-1362;565.1989140112173;3.3568662060633874;Control2_winkel;9083;52.687542366370444;355;3228;8938;348;-1420;176.29615493661188;0.0018645869136126726;Control2_winkellog;9083;42.36773670540053;355;3229;9110;348;-1420;176.29615487459716;7.718217223412499e-06;Control3_euklid;9350;229.64317376259424;174;11830;0;1963;0;752.6642721939442;1.772711059822011;Control3_winkel;9350;62.667999912240546;174;12970;0;2264;0;179.96904644380285;0.016857754436243155;Control3_winkellog;9350;58.01524706703928;174;14140;0;3603;0;179.86189751973424;3.872154113205124e-05;Control4_euklid;12616;183.26317462984602;1265;13229;859;1425;-42;425.45961707656716;0.8206899455747357;Control4_winkel;12616;43.817042472934965;680;13817;2976;1652;-335;176.8186595410835;3.6742037519584236e-05;Control4_winkellog;12616;40.77889690301864;684;12616;4485;1637;-378;176.78159151094044;5.273935983777145e-06;Control5_euklid;20333;220.30697347075954;1184;7864;16830;1010;-2532;561.6158940201423;3.908220577131403;Control5_winkel;20333;57.92359133665851;523;4215;24471;1104;-5129;179.48636169839526;0.021398805133831543;Control5_winkellog;20333;51.60278924503529;527;9003;18267;1104;-2876;179.48636169839526;0.001343904862838881;Control6_euklid;13775;159.3057156884771;137;3388;15065;673;-1518;393.2120628871094;0.33917121497093916;Control6_winkel;13775;45.681220232724264;67;0;20597;0;-4186;179.03871377956426;0.0022852614881355817;Control6_winkellog;13775;42.42856116276063;136;597;19710;166;-3646;177.28604985067983;0.00011026582366941084;Control7_euklid;9650;235.57957498796887;506;1086;12152;314;-3606;773.5880868985504;0.48614577177738166;Control7_winkel;9650;64.56915647053833;720;13600;0;4120;0;179.74262556003563;0.0016318444410251868;Control7_winkellog;9650;55.66392242361882;185;781;13338;173;-3492;179.23251517923723;3.6958603065319024e-05;Control8_euklid;13350;211.00549309916292;491;6442;12599;1861;-2261;513.1250002160076;0.36156848203431036;Control8_winkel;13350;51.412032269675265;341;5548;14670;1757;-2561;179.83156198501217;0.0032450739061454788;Control8_winkellog;13350;41.69412937526766;415;17041;3444;5837;-716;178.82881750779083;6.595773403203564e-08
