path_ref,path_query,path_distance,ref_x,ref_y,query_x,query_y
0,0,0.000977268421096602,972.7211455040069,544.1690941842511,974.8,521.9
1,0,0.000977268421096602,972.7211455040069,544.1690941842511,974.8,521.9
2,0,0.000977268421096602,972.7211455040069,544.1690941842511,974.8,521.9
3,0,0.000977268421096602,972.7211455040069,544.1690941842511,974.8,521.9
4,0,0.000977268421096602,972.7211455040069,544.1690941842511,974.8,521.9
5,0,0.000977268421096602,972.7211455040069,544.1690941842511,974.8,521.9
6,0,0.000977268421096602,972.7211455040069,544.1690941842511,974.8,521.9
7,0,0.000977268421096602,972.7211455040069,544.1690941842511,974.8,521.9
8,0,0.000977268421096602,972.7211455040069,544.1690941842511,974.8,521.9
9,0,0.000977268421096602,972.7211455040069,544.1690941842511,974.8,521.9
10,0,0.000977268421096602,972.7211455040069,544.1690941842511,974.8,521.9
11,0,0.000977268421096602,972.7211455040069,544.1690941842511,974.8,521.9
12,0,0.000977268421096602,972.7211455040069,544.1690941842511,974.8,521.9
13,0,0.000977268421096602,972.7211455040069,544.1690941842511,974.8,521.9
14,0,0.000977268421096602,972.7211455040069,544.1690941842511,974.8,521.9
15,0,0.000977268421096602,972.7211455040069,544.1690941842511,974.8,521.9
16,0,0.000977268421096602,972.7211455040069,544.1690941842511,974.8,521.9
17,0,0.000977268421096602,972.7211455040069,544.1690941842511,974.8,521.9
18,0,0.000977268421096602,972.7211455040069,544.1690941842511,974.8,521.9
19,0,0.000977268421096602,972.7211455040069,544.1690941842511,974.8,521.9
20,0,0.000977268421096602,972.7211455040069,544.1690941842511,974.8,521.9
21,0,0.000977268421096602,972.7211455040069,544.1690941842511,974.8,521.9
22,0,0.000977268421096602,972.7211455040069,544.1690941842511,974.8,521.9
23,0,0.000977268421096602,972.7211455040069,544.1690941842511,974.8,521.9
24,0,0.000977268421096602,972.7211455040069,544.1690941842511,974.8,521.9
25,0,0.000977268421096602,972.7211455040069,544.1690941842511,974.8,521.9
26,0,0.000977268421096602,972.7211455040069,544.1690941842511,974.8,521.9
27,0,0.000977268421096602,972.7211455040069,544.1690941842511,974.8,521.9
28,0,0.000977268421096602,972.7211455040069,544.1690941842511,974.8,521.9
29,0,0.000977268421096602,972.7211455040069,544.1690941842511,974.8,521.9
30,0,0.000977268421096602,972.7211455040069,544.1690941842511,974.8,521.9
31,0,0.000977268421096602,972.7211455040069,544.1690941842511,974.8,521.9
32,0,0.000977268421096602,972.7211455040069,544.1690941842511,974.8,521.9
33,0,0.000977268421096602,972.7211455040069,544.1690941842511,974.8,521.9
34,0,0.000977268421096602,972.7211455040069,544.1690941842511,974.8,521.9
35,0,0.000977268421096602,972.7211455040069,544.1690941842511,974.8,521.9
36,0,0.000977268421096602,972.7211455040069,544.1690941842511,974.8,521.9
37,0,0.000977268421096602,972.7211455040069,544.1690941842511,974.8,521.9
38,0,0.000977268421096602,972.7211455040069,544.1690941842511,974.8,521.9
39,0,0.000977268421096602,972.7211455040069,544.1690941842511,974.8,521.9
40,0,0.000977268421096602,972.7211455040069,544.1690941842511,974.8,521.9
41,0,0.000977268421096602,972.7211455040069,544.1690941842511,974.8,521.9
42,0,0.000977268421096602,972.7211455040069,544.1690941842511,974.8,521.9
43,0,0.000977268421096602,972.7211455040069,544.1690941842511,974.8,521.9
44,0,0.000977268421096602,972.7211455040069,544.1690941842511,974.8,521.9
45,0,0.000977268421096602,972.7211455040069,544.1690941842511,974.8,521.9
46,0,0.000977268421096602,972.7211455040069,544.1690941842511,974.8,521.9
47,0,0.000977268421096602,972.7211455040069,544.1690941842511,974.8,521.9
48,0,0.000977268421096602,972.7211455040069,544.1690941842511,974.8,521.9
49,0,0.000977268421096602,972.7211455040069,544.1690941842511,974.8,521.9
50,0,0.000977268421096602,972.7211455040069,544.1690941842511,974.8,521.9
51,0,0.000977268421096602,972.7211455040069,544.1690941842511,974.8,521.9
52,0,0.000977268421096602,972.7211455040069,544.1690941842511,974.8,521.9
53,0,0.000977268421096602,972.7211455040069,544.1690941842511,974.8,521.9
54,0,0.000977268421096602,972.7211455040069,544.1690941842511,974.8,521.9
55,0,0.000977268421096602,972.7211455040069,544.1690941842511,974.8,521.9
56,0,0.000977268421096602,972.7211455040069,544.1690941842511,974.8,521.9
57,0,0.000977268421096602,972.7211455040069,544.1690941842511,974.8,521.9
58,0,0.000977268421096602,972.7211455040069,544.1690941842511,974.8,521.9
59,0,0.000977268421096602,972.7211455040069,544.1690941842511,974.8,521.9
60,0,0.000977268421096602,972.7211455040069,544.1690941842511,974.8,521.9
61,0,0.000977268421096602,972.7211455040069,544.1690941842511,974.8,521.9
62,0,0.000977268421096602,972.7211455040069,544.1690941842511,974.8,521.9
63,0,0.000977268421096602,972.7211455040069,544.1690941842511,974.8,521.9
64,0,0.000977268421096602,972.7211455040069,544.1690941842511,974.8,521.9
65,0,0.000977268421096602,972.7211455040069,544.1690941842511,974.8,521.9
66,0,0.000977268421096602,972.7211455040069,544.1690941842511,974.8,521.9
67,0,0.000977268421096602,972.7211455040069,544.1690941842511,974.8,521.9
68,0,0.000977268421096602,972.7211455040069,544.1690941842511,974.8,521.9
69,0,0.000977268421096602,972.7211455040069,544.1690941842511,974.8,521.9
70,0,0.000977268421096602,972.7211455040069,544.1690941842511,974.8,521.9
71,0,0.000977268421096602,972.7211455040069,544.1690941842511,974.8,521.9
72,0,0.000977268421096602,972.7211455040069,544.1690941842511,974.8,521.9
73,0,0.000977268421096602,972.7211455040069,544.1690941842511,974.8,521.9
