path_ref,path_query,path_distance,ref_x,ref_y,query_x,query_y
0,0,55.20477056955604,935.5176827057545,494.54530999119504,966.7,540.1
1,1,55.20477056955604,935.5176827057545,494.54530999119504,966.7,540.1
2,2,55.20477056955604,935.5176827057545,494.54530999119504,966.7,540.1
3,3,55.20477056955604,935.5176827057545,494.54530999119504,966.7,540.1
4,4,55.20477056955604,935.5176827057545,494.54530999119504,966.7,540.1
5,5,55.20477056955604,935.5176827057545,494.54530999119504,966.7,540.1
6,6,55.20477056955604,935.5176827057545,494.54530999119504,966.7,540.1
7,7,55.20477056955604,935.5176827057545,494.54530999119504,966.7,540.1
8,8,55.20477056955604,935.5176827057545,494.54530999119504,966.7,540.1
9,9,55.20477056955604,935.5176827057545,494.54530999119504,966.7,540.1
10,10,67.95287774509973,935.5176827057545,494.54530999119504,993.2,530.4666666666667
11,11,88.19139819883706,935.5176827057545,494.54530999119504,1019.7,520.8333333333334
12,12,111.92834342075037,935.5176827057545,494.54530999119504,1046.2,511.2
13,13,111.92834342075037,935.5176827057545,494.54530999119504,1046.2,511.2
14,14,111.92834342075037,935.5176827057545,494.54530999119504,1046.2,511.2
15,15,110.10642018611662,936.5176827057545,501.54530999119504,1046.2,511.2
16,16,110.10642018611662,936.5176827057545,501.54530999119504,1046.2,511.2
17,17,110.10642018611662,936.5176827057545,501.54530999119504,1046.2,511.2
18,18,110.10642018611662,936.5176827057545,501.54530999119504,1046.2,511.2
19,19,110.10642018611662,936.5176827057545,501.54530999119504,1046.2,511.2
20,20,110.10642018611662,936.5176827057545,501.54530999119504,1046.2,511.2
21,21,110.10642018611662,936.5176827057545,501.54530999119504,1046.2,511.2
22,22,110.10642018611662,936.5176827057545,501.54530999119504,1046.2,511.2
23,23,110.10642018611662,936.5176827057545,501.54530999119504,1046.2,511.2
24,24,110.10642018611662,936.5176827057545,501.54530999119504,1046.2,511.2
25,25,110.10642018611662,936.5176827057545,501.54530999119504,1046.2,511.2
26,26,110.10642018611662,936.5176827057545,501.54530999119504,1046.2,511.2
27,27,110.10642018611662,936.5176827057545,501.54530999119504,1046.2,511.2
28,28,110.10642018611662,936.5176827057545,501.54530999119504,1046.2,511.2
29,29,82.94952200520181,936.5176827057545,501.54530999119504,1019.1666666666667,508.59999999999997
30,30,55.79377077957229,936.5176827057545,501.54530999119504,992.1333333333333,506.0
31,31,28.642428963649138,936.5176827057545,501.54530999119504,965.1,503.4
32,32,28.642428963649138,936.5176827057545,501.54530999119504,965.1,503.4
33,33,28.05812613532712,937.5176827057545,508.54530999119504,965.1,503.4
33,34,28.05812613532712,937.5176827057545,508.54530999119504,965.1,503.4
33,35,28.05812613532712,937.5176827057545,508.54530999119504,965.1,503.4
33,36,28.05812613532712,937.5176827057545,508.54530999119504,965.1,503.4
33,37,28.05812613532712,937.5176827057545,508.54530999119504,965.1,503.4
33,38,28.05812613532712,937.5176827057545,508.54530999119504,965.1,503.4
33,39,28.05812613532712,937.5176827057545,508.54530999119504,965.1,503.4
33,40,28.05812613532712,937.5176827057545,508.54530999119504,965.1,503.4
33,41,28.05812613532712,937.5176827057545,508.54530999119504,965.1,503.4
33,42,28.05812613532712,937.5176827057545,508.54530999119504,965.1,503.4
33,43,28.05812613532712,937.5176827057545,508.54530999119504,965.1,503.4
33,44,28.05812613532712,937.5176827057545,508.54530999119504,965.1,503.4
33,45,28.05812613532712,937.5176827057545,508.54530999119504,965.1,503.4
33,46,28.05812613532712,937.5176827057545,508.54530999119504,965.1,503.4
33,47,28.05812613532712,937.5176827057545,508.54530999119504,965.1,503.4
33,48,28.05812613532712,938.5176827057545,515.545309991195,965.1,503.4
33,49,28.05812613532712,938.5176827057545,515.545309991195,965.1,503.4
33,50,28.05812613532712,938.5176827057545,515.545309991195,965.1,503.4
33,51,28.05812613532712,938.5176827057545,515.545309991195,965.1,503.4
33,52,28.05812613532712,938.5176827057545,515.545309991195,965.1,503.4
33,53,28.05812613532712,938.5176827057545,515.545309991195,965.1,503.4
33,54,28.05812613532712,938.5176827057545,515.545309991195,965.1,503.4
33,55,28.05812613532712,938.5176827057545,515.545309991195,965.1,503.4
33,56,28.05812613532712,938.5176827057545,515.545309991195,965.1,503.4
33,57,28.05812613532712,938.5176827057545,515.545309991195,965.1,503.4
33,58,28.05812613532712,938.5176827057545,515.545309991195,965.1,503.4
33,59,28.05812613532712,938.5176827057545,515.545309991195,965.1,503.4
33,60,28.05812613532712,938.5176827057545,515.545309991195,965.1,503.4
33,61,28.05812613532712,938.5176827057545,515.545309991195,965.1,503.4
33,62,28.05812613532712,938.5176827057545,515.545309991195,965.1,503.4
33,63,28.05812613532712,940.5176827057545,523.545309991195,965.1,503.4
33,64,28.05812613532712,940.5176827057545,523.545309991195,965.1,503.4
33,65,28.05812613532712,940.5176827057545,523.545309991195,965.1,503.4
33,66,28.05812613532712,940.5176827057545,523.545309991195,965.1,503.4
33,67,28.05812613532712,940.5176827057545,523.545309991195,965.1,503.4
33,68,28.05812613532712,940.5176827057545,523.545309991195,965.1,503.4
33,69,28.05812613532712,940.5176827057545,523.545309991195,965.1,503.4
33,70,28.05812613532712,940.5176827057545,523.545309991195,965.1,503.4
33,71,28.05812613532712,940.5176827057545,523.545309991195,965.1,503.4
33,72,28.05812613532712,940.5176827057545,523.545309991195,965.1,503.4
33,73,28.05812613532712,940.5176827057545,523.545309991195,965.1,503.4
33,74,28.05812613532712,940.5176827057545,523.545309991195,965.1,503.4
33,75,28.05812613532712,940.5176827057545,523.545309991195,965.1,503.4
33,76,28.05812613532712,940.5176827057545,523.545309991195,965.1,503.4
33,77,28.05812613532712,940.5176827057545,523.545309991195,965.1,503.4
33,78,28.05812613532712,940.5176827057545,523.545309991195,965.1,503.4
33,79,28.05812613532712,940.5176827057545,523.545309991195,965.1,503.4
33,80,28.05812613532712,940.5176827057545,523.545309991195,965.1,503.4
33,81,28.05812613532712,940.5176827057545,523.545309991195,965.1,503.4
33,82,28.05812613532712,940.5176827057545,523.545309991195,965.1,503.4
33,83,28.05812613532712,940.5176827057545,523.545309991195,965.1,503.4
33,84,28.05812613532712,940.5176827057545,523.545309991195,965.1,503.4
33,85,28.05812613532712,940.5176827057545,523.545309991195,965.1,503.4
33,86,28.05812613532712,940.5176827057545,523.545309991195,965.1,503.4
33,87,28.05812613532712,940.5176827057545,523.545309991195,965.1,503.4
33,88,28.05812613532712,940.5176827057545,523.545309991195,965.1,503.4
33,89,28.05812613532712,940.5176827057545,523.545309991195,965.1,503.4
33,90,28.05812613532712,940.5176827057545,523.545309991195,965.1,503.4
33,91,28.05812613532712,940.5176827057545,523.545309991195,965.1,503.4
33,92,28.05812613532712,940.5176827057545,523.545309991195,965.1,503.4
33,93,28.05812613532712,940.5176827057545,523.545309991195,965.1,503.4
33,94,28.05812613532712,940.5176827057545,523.545309991195,965.1,503.4
33,95,28.05812613532712,940.5176827057545,523.545309991195,965.1,503.4
33,96,28.05812613532712,940.5176827057545,523.545309991195,965.1,503.4
33,97,28.05812613532712,940.5176827057545,523.545309991195,965.1,503.4
33,98,28.05812613532712,940.5176827057545,523.545309991195,965.1,503.4
33,99,28.05812613532712,940.5176827057545,523.545309991195,965.1,503.4
33,100,28.05812613532712,940.5176827057545,523.545309991195,965.1,503.4
33,101,28.05812613532712,940.5176827057545,523.545309991195,965.1,503.4
33,102,28.05812613532712,940.5176827057545,523.545309991195,965.1,503.4
33,103,28.05812613532712,940.5176827057545,523.545309991195,965.1,503.4
33,104,28.05812613532712,940.5176827057545,523.545309991195,965.1,503.4
33,105,28.05812613532712,940.5176827057545,523.545309991195,965.1,503.4
33,106,28.05812613532712,940.5176827057545,523.545309991195,965.1,503.4
33,107,28.05812613532712,940.5176827057545,523.545309991195,965.1,503.4
33,108,28.05812613532712,940.5176827057545,523.545309991195,965.1,503.4
33,109,28.05812613532712,940.5176827057545,523.545309991195,965.1,503.4
33,110,28.05812613532712,940.5176827057545,523.545309991195,965.1,503.4
33,111,28.05812613532712,940.5176827057545,523.545309991195,965.1,503.4
33,112,28.05812613532712,940.5176827057545,523.545309991195,965.1,503.4
33,113,28.05812613532712,940.5176827057545,523.545309991195,965.1,503.4
33,114,28.05812613532712,940.5176827057545,523.545309991195,965.1,503.4
33,115,28.05812613532712,940.5176827057545,523.545309991195,965.1,503.4
33,116,28.05812613532712,940.5176827057545,523.545309991195,965.1,503.4
33,117,28.05812613532712,940.5176827057545,523.545309991195,965.1,503.4
33,118,28.05812613532712,940.5176827057545,523.545309991195,965.1,503.4
33,119,28.05812613532712,940.5176827057545,523.545309991195,965.1,503.4
33,120,28.05812613532712,940.5176827057545,523.545309991195,965.1,503.4
33,121,28.05812613532712,940.5176827057545,523.545309991195,965.1,503.4
33,122,28.05812613532712,940.5176827057545,523.545309991195,965.1,503.4
33,123,28.05812613532712,940.5176827057545,523.545309991195,965.1,503.4
33,124,28.05812613532712,940.5176827057545,523.545309991195,965.1,503.4
33,125,28.05812613532712,940.5176827057545,523.545309991195,965.1,503.4
33,126,28.05812613532712,940.5176827057545,523.545309991195,965.1,503.4
34,127,28.05812613532712,940.5176827057545,523.545309991195,965.1,503.4
35,128,28.05812613532712,940.5176827057545,523.545309991195,965.1,503.4
36,129,28.05812613532712,940.5176827057545,523.545309991195,965.1,503.4
37,130,28.05812613532712,940.5176827057545,523.545309991195,965.1,503.4
38,131,28.05812613532712,940.5176827057545,523.545309991195,965.1,503.4
39,132,28.05812613532712,940.5176827057545,523.545309991195,965.1,503.4
40,133,28.05812613532712,940.5176827057545,523.545309991195,965.1,503.4
41,134,28.05812613532712,940.5176827057545,523.545309991195,965.1,503.4
42,135,28.05812613532712,940.5176827057545,523.545309991195,965.1,503.4
43,136,28.05812613532712,940.5176827057545,523.545309991195,965.1,503.4
44,137,28.05812613532712,940.5176827057545,523.545309991195,965.1,503.4
45,138,28.05812613532712,940.5176827057545,523.545309991195,965.1,503.4
46,139,28.05812613532712,940.5176827057545,523.545309991195,965.1,503.4
47,140,28.05812613532712,940.5176827057545,523.545309991195,965.1,503.4
48,141,29.22547086898972,940.5176827057545,523.545309991195,965.1,503.4
49,142,29.22547086898972,940.5176827057545,523.545309991195,965.1,503.4
50,143,29.22547086898972,940.5176827057545,523.545309991195,965.1,503.4
51,144,29.22547086898972,940.5176827057545,523.545309991195,965.1,503.4
52,145,29.22547086898972,940.5176827057545,523.545309991195,965.1,503.4
53,146,17.12924118217234,940.5176827057545,523.545309991195,930.825,530.85
54,147,59.91034893438606,940.5176827057545,523.545309991195,896.55,558.3
54,148,103.64190834504524,940.5176827057545,523.545309991195,862.275,585.75
54,149,147.48083492903623,940.5176827057545,523.545309991195,828.0,613.2
54,150,147.48083492903623,940.5176827057545,523.545309991195,828.0,613.2
54,151,147.48083492903623,940.5176827057545,523.545309991195,828.0,613.2
54,152,147.48083492903623,940.5176827057545,523.545309991195,828.0,613.2
54,153,147.48083492903623,940.5176827057545,523.545309991195,828.0,613.2
54,154,147.48083492903623,940.5176827057545,523.545309991195,828.0,613.2
54,155,147.48083492903623,940.5176827057545,523.545309991195,828.0,613.2
54,156,147.48083492903623,940.5176827057545,523.545309991195,828.0,613.2
54,157,147.48083492903623,940.5176827057545,523.545309991195,828.0,613.2
54,158,147.48083492903623,940.5176827057545,523.545309991195,828.0,613.2
54,159,147.48083492903623,940.5176827057545,523.545309991195,828.0,613.2
54,160,147.48083492903623,940.5176827057545,523.545309991195,828.0,613.2
54,161,147.48083492903623,940.5176827057545,523.545309991195,828.0,613.2
54,162,147.48083492903623,940.5176827057545,523.545309991195,828.0,613.2
54,163,147.48083492903623,940.5176827057545,523.545309991195,828.0,613.2
54,164,147.48083492903623,940.5176827057545,523.545309991195,828.0,613.2
54,165,147.48083492903623,940.5176827057545,523.545309991195,828.0,613.2
54,166,147.48083492903623,940.5176827057545,523.545309991195,828.0,613.2
54,167,147.48083492903623,940.5176827057545,523.545309991195,828.0,613.2
54,168,147.48083492903623,940.5176827057545,523.545309991195,828.0,613.2
54,169,147.48083492903623,940.5176827057545,523.545309991195,828.0,613.2
54,170,147.48083492903623,940.5176827057545,523.545309991195,828.0,613.2
54,171,147.48083492903623,940.5176827057545,523.545309991195,828.0,613.2
54,172,147.48083492903623,940.5176827057545,523.545309991195,828.0,613.2
54,173,147.48083492903623,940.5176827057545,523.545309991195,828.0,613.2
54,174,147.48083492903623,940.5176827057545,523.545309991195,828.0,613.2
54,175,147.48083492903623,940.5176827057545,523.545309991195,828.0,613.2
54,176,147.48083492903623,940.5176827057545,523.545309991195,828.0,613.2
54,177,147.48083492903623,940.5176827057545,523.545309991195,828.0,613.2
54,178,147.48083492903623,940.5176827057545,523.545309991195,828.0,613.2
54,179,147.48083492903623,940.5176827057545,523.545309991195,828.0,613.2
54,180,147.48083492903623,940.5176827057545,523.545309991195,828.0,613.2
54,181,147.48083492903623,940.5176827057545,523.545309991195,828.0,613.2
54,182,147.48083492903623,940.5176827057545,523.545309991195,828.0,613.2
54,183,114.0394556756247,940.5176827057545,523.545309991195,853.24,591.26
54,184,80.59925948927773,940.5176827057545,523.545309991195,878.48,569.32
54,185,47.162762956034186,940.5176827057545,523.545309991195,903.72,547.38
54,186,13.756968745847463,940.5176827057545,523.545309991195,928.96,525.44
54,187,19.774341164786648,940.5176827057545,523.545309991195,954.2,503.5
54,188,19.774341164786648,940.5176827057545,523.545309991195,954.2,503.5
54,189,19.774341164786648,940.5176827057545,523.545309991195,954.2,503.5
54,190,19.774341164786648,940.5176827057545,523.545309991195,954.2,503.5
54,191,19.774341164786648,940.5176827057545,523.545309991195,954.2,503.5
54,192,19.774341164786648,940.5176827057545,523.545309991195,954.2,503.5
54,193,19.774341164786648,940.5176827057545,523.545309991195,954.2,503.5
54,194,19.774341164786648,940.5176827057545,523.545309991195,954.2,503.5
54,195,19.774341164786648,940.5176827057545,523.545309991195,954.2,503.5
54,196,19.774341164786648,940.5176827057545,523.545309991195,954.2,503.5
54,197,19.774341164786648,940.5176827057545,523.545309991195,954.2,503.5
54,198,19.774341164786648,940.5176827057545,523.545309991195,954.2,503.5
54,199,19.774341164786648,940.5176827057545,523.545309991195,954.2,503.5
54,200,19.774341164786648,940.5176827057545,523.545309991195,954.2,503.5
54,201,19.774341164786648,940.5176827057545,523.545309991195,954.2,503.5
54,202,19.774341164786648,940.5176827057545,523.545309991195,954.2,503.5
54,203,19.774341164786648,940.5176827057545,523.545309991195,954.2,503.5
54,204,19.774341164786648,940.5176827057545,523.545309991195,954.2,503.5
54,205,19.774341164786648,940.5176827057545,523.545309991195,954.2,503.5
54,206,19.774341164786648,940.5176827057545,523.545309991195,954.2,503.5
54,207,19.774341164786648,940.5176827057545,523.545309991195,954.2,503.5
54,208,19.774341164786648,940.5176827057545,523.545309991195,954.2,503.5
54,209,19.774341164786648,940.5176827057545,523.545309991195,954.2,503.5
54,210,19.774341164786648,940.5176827057545,523.545309991195,954.2,503.5
54,211,19.774341164786648,940.5176827057545,523.545309991195,954.2,503.5
54,212,19.774341164786648,940.5176827057545,523.545309991195,954.2,503.5
54,213,19.774341164786648,940.5176827057545,523.545309991195,954.2,503.5
54,214,19.774341164786648,940.5176827057545,523.545309991195,954.2,503.5
54,215,19.774341164786648,940.5176827057545,523.545309991195,954.2,503.5
54,216,19.774341164786648,940.5176827057545,523.545309991195,954.2,503.5
54,217,19.774341164786648,940.5176827057545,523.545309991195,954.2,503.5
54,218,19.774341164786648,940.5176827057545,523.545309991195,954.2,503.5
54,219,19.774341164786648,940.5176827057545,523.545309991195,954.2,503.5
55,220,19.774341164786648,940.5176827057545,523.545309991195,954.2,503.5
56,221,29.049414543680868,940.5176827057545,523.545309991195,965.4666666666667,504.7
57,222,39.414057869184354,940.5176827057545,523.545309991195,976.7333333333333,505.90000000000003
58,223,50.197838456010885,940.5176827057545,523.545309991195,988.0,507.1
59,224,50.197838456010885,940.5176827057545,523.545309991195,988.0,507.1
60,225,50.197838456010885,940.5176827057545,523.545309991195,988.0,507.1
60,226,50.197838456010885,940.5176827057545,523.545309991195,988.0,507.1
60,227,50.197838456010885,940.5176827057545,523.545309991195,988.0,507.1
60,228,50.197838456010885,940.5176827057545,523.545309991195,988.0,507.1
60,229,50.197838456010885,940.5176827057545,523.545309991195,988.0,507.1
60,230,50.197838456010885,940.5176827057545,523.545309991195,988.0,507.1
60,231,50.197838456010885,940.5176827057545,523.545309991195,988.0,507.1
60,232,50.197838456010885,940.5176827057545,523.545309991195,988.0,507.1
60,233,50.197838456010885,940.5176827057545,523.545309991195,988.0,507.1
60,234,50.197838456010885,940.5176827057545,523.545309991195,988.0,507.1
60,235,50.197838456010885,940.5176827057545,523.545309991195,988.0,507.1
