path_ref,path_query,ref_x,ref_y,query_x,query_y
0,0,961.519170270101,537.841342357586,963.3,553.9
1,1,961.519170270101,537.841342357586,963.3,553.9
2,2,961.519170270101,537.841342357586,963.3,553.9
3,3,961.519170270101,537.841342357586,963.3,553.9
4,4,961.519170270101,537.841342357586,963.3,553.9
5,5,961.519170270101,537.841342357586,963.3,553.9
6,6,961.519170270101,537.841342357586,963.3,553.9
7,7,961.519170270101,537.841342357586,963.3,553.9
8,8,961.519170270101,537.841342357586,963.3,553.9
9,9,961.519170270101,537.841342357586,963.3,553.9
10,10,961.519170270101,537.841342357586,963.3,553.9
11,11,961.519170270101,537.841342357586,963.3,553.9
12,12,961.519170270101,537.841342357586,963.3,553.9
13,13,961.519170270101,537.841342357586,963.3,553.9
14,14,961.519170270101,537.841342357586,963.3,553.9
15,15,961.519170270101,537.841342357586,963.3,553.9
16,16,961.519170270101,537.841342357586,963.3,553.9
17,17,961.519170270101,537.841342357586,963.3,553.9
18,18,961.519170270101,537.841342357586,963.3,553.9
19,19,961.519170270101,537.841342357586,963.3,553.9
20,20,961.519170270101,537.841342357586,963.3,553.9
21,21,961.519170270101,537.841342357586,963.3,553.9
22,22,961.519170270101,537.841342357586,963.3,553.9
23,23,961.519170270101,537.841342357586,963.3,553.9
24,24,961.519170270101,537.841342357586,963.3,553.9
25,25,961.519170270101,537.841342357586,963.3,553.9
26,26,961.519170270101,537.841342357586,963.3,553.9
27,27,961.519170270101,537.841342357586,963.3,553.9
28,28,961.519170270101,537.841342357586,963.3,553.9
29,29,961.519170270101,537.841342357586,963.3,553.9
30,30,961.519170270101,537.841342357586,963.3,553.9
31,31,961.519170270101,537.841342357586,963.3,553.9
32,32,961.519170270101,537.841342357586,963.3,553.9
33,33,961.519170270101,537.841342357586,963.3,553.9
34,34,961.519170270101,537.841342357586,963.3,553.9
35,35,961.519170270101,537.841342357586,963.3,553.9
36,36,961.519170270101,537.841342357586,963.3,553.9
37,37,961.519170270101,537.841342357586,963.3,553.9
38,38,961.519170270101,537.841342357586,963.3,553.9
39,39,961.519170270101,537.841342357586,963.3,553.9
40,40,961.519170270101,537.841342357586,963.3,553.9
41,41,961.519170270101,537.841342357586,963.3,553.9
42,42,961.519170270101,537.841342357586,963.3,553.9
43,43,961.519170270101,537.841342357586,963.3,553.9
44,44,961.519170270101,537.841342357586,963.3,553.9
45,45,961.519170270101,537.841342357586,963.3,553.9
46,46,961.519170270101,537.841342357586,963.3,553.9
47,47,961.519170270101,537.841342357586,963.3,553.9
48,48,961.519170270101,537.841342357586,963.3,553.9
49,49,961.519170270101,537.841342357586,963.3,553.9
50,50,961.519170270101,537.841342357586,963.3,553.9
51,51,961.519170270101,537.841342357586,963.3,553.9
52,52,961.519170270101,537.841342357586,963.3,553.9
53,53,961.519170270101,537.841342357586,963.3,553.9
54,54,961.519170270101,537.841342357586,963.3,553.9
55,55,961.519170270101,537.841342357586,963.3,553.9
56,56,961.519170270101,537.841342357586,963.3,553.9
57,57,961.519170270101,537.841342357586,963.3,553.9
58,58,961.519170270101,537.841342357586,963.3,553.9
59,59,961.519170270101,537.841342357586,963.3,553.9
60,60,961.519170270101,537.841342357586,963.3,553.9
61,61,961.519170270101,537.841342357586,963.3,553.9
62,62,961.519170270101,537.841342357586,963.3,553.9
63,63,961.519170270101,537.841342357586,963.3,553.9
64,64,961.519170270101,537.841342357586,963.3,553.9
65,65,961.519170270101,537.841342357586,963.3,553.9
66,66,961.519170270101,537.841342357586,963.3,553.9
67,67,961.519170270101,537.841342357586,963.3,553.9
68,68,961.519170270101,537.841342357586,963.3,553.9
69,69,961.519170270101,537.841342357586,963.3,553.9
70,70,961.519170270101,537.841342357586,963.3,553.9
71,71,961.519170270101,537.841342357586,963.3,553.9
72,72,961.519170270101,537.841342357586,963.3,553.9
73,73,961.519170270101,537.841342357586,963.3,553.9
74,74,961.519170270101,537.841342357586,963.3,553.9
75,75,961.519170270101,537.841342357586,963.3,553.9
76,76,961.519170270101,537.841342357586,963.3,553.9
77,77,961.519170270101,537.841342357586,963.3,553.9
78,78,961.519170270101,537.841342357586,963.3,553.9
79,79,961.519170270101,537.841342357586,963.3,553.9
80,80,961.519170270101,537.841342357586,963.3,553.9
81,81,961.519170270101,537.841342357586,963.3,553.9
82,82,961.519170270101,537.841342357586,963.3,553.9
83,83,961.519170270101,537.841342357586,963.3,553.9
84,84,961.519170270101,537.841342357586,963.3,553.9
85,85,961.519170270101,537.841342357586,963.3,553.9
86,86,961.519170270101,537.841342357586,963.3,553.9
87,87,961.519170270101,537.841342357586,963.3,553.9
88,88,961.519170270101,537.841342357586,963.3,553.9
89,89,961.519170270101,537.841342357586,963.3,553.9
90,90,961.519170270101,537.841342357586,963.3,553.9
91,91,961.519170270101,537.841342357586,963.3,553.9
92,92,961.519170270101,537.841342357586,963.3,553.9
93,93,961.519170270101,537.841342357586,963.3,553.9
94,94,961.519170270101,537.841342357586,963.3,553.9
95,95,961.519170270101,537.841342357586,963.3,553.9
96,96,961.519170270101,537.841342357586,963.3,553.9
97,97,961.519170270101,537.841342357586,963.3,553.9
98,98,961.519170270101,537.841342357586,963.3,553.9
99,99,961.519170270101,537.841342357586,963.3,553.9
100,100,961.519170270101,537.841342357586,963.3,553.9
101,101,961.519170270101,537.841342357586,963.3,553.9
102,102,961.519170270101,537.841342357586,963.3,553.9
103,103,961.519170270101,537.841342357586,963.3,553.9
104,104,961.519170270101,537.841342357586,963.3,553.9
105,105,961.519170270101,537.841342357586,963.3,553.9
