path_ref,path_query,ref_x,ref_y,query_x,query_y
0,0,941.6021568537468,534.9494378413106,972.2,512.0
1,1,941.6021568537468,534.9494378413106,972.2,512.0
2,2,941.6021568537468,534.9494378413106,972.2,512.0
3,3,941.6021568537468,534.9494378413106,972.2,512.0
4,4,941.6021568537468,534.9494378413106,972.2,512.0
5,5,941.6021568537468,534.9494378413106,972.2,512.0
6,6,941.6021568537468,534.9494378413106,972.2,512.0
7,7,941.6021568537468,534.9494378413106,972.2,512.0
8,8,941.6021568537468,534.9494378413106,972.2,512.0
9,9,941.6021568537468,534.9494378413106,972.2,512.0
10,10,941.6021568537468,534.9494378413106,972.2,512.0
11,11,941.6021568537468,534.9494378413106,972.2,512.0
12,12,941.6021568537468,534.9494378413106,972.2,512.0
13,13,941.6021568537468,534.9494378413106,972.2,512.0
14,14,941.6021568537468,534.9494378413106,972.2,512.0
15,15,941.6021568537468,534.9494378413106,972.2,512.0
16,16,941.6021568537468,534.9494378413106,972.2,512.0
17,17,941.6021568537468,534.9494378413106,972.2,512.0
18,18,941.6021568537468,534.9494378413106,972.2,512.0
19,19,941.6021568537468,534.9494378413106,972.2,512.0
20,20,941.6021568537468,534.9494378413106,972.2,512.0
21,21,941.6021568537468,534.9494378413106,972.2,512.0
22,22,941.6021568537468,534.9494378413106,972.2,512.0
23,23,941.6021568537468,534.9494378413106,972.2,512.0
24,24,941.6021568537468,534.9494378413106,972.2,512.0
25,25,941.6021568537468,534.9494378413106,972.2,512.0
26,26,941.6021568537468,534.9494378413106,972.2,512.0
27,27,941.6021568537468,534.9494378413106,972.2,512.0
28,28,941.6021568537468,534.9494378413106,972.2,512.0
29,29,941.6021568537468,534.9494378413106,972.2,512.0
30,30,941.6021568537468,534.9494378413106,972.2,512.0
31,31,941.6021568537468,534.9494378413106,972.2,512.0
32,32,941.6021568537468,534.9494378413106,972.2,512.0
33,33,941.6021568537468,534.9494378413106,972.2,512.0
34,34,941.6021568537468,534.9494378413106,972.2,512.0
35,35,941.6021568537468,534.9494378413106,972.2,512.0
36,36,941.6021568537468,534.9494378413106,972.2,512.0
37,37,941.6021568537468,534.9494378413106,972.2,512.0
38,38,941.6021568537468,534.9494378413106,972.2,512.0
39,39,941.6021568537468,534.9494378413106,972.2,512.0
40,40,941.6021568537468,534.9494378413106,972.2,512.0
41,41,941.6021568537468,534.9494378413106,972.2,512.0
42,42,941.6021568537468,534.9494378413106,972.2,512.0
43,43,941.6021568537468,534.9494378413106,972.2,512.0
44,44,941.6021568537468,534.9494378413106,972.2,512.0
45,45,941.6021568537468,534.9494378413106,972.2,512.0
46,46,941.6021568537468,534.9494378413106,972.2,512.0
47,47,941.6021568537468,534.9494378413106,972.2,512.0
48,48,941.6021568537468,534.9494378413106,972.2,512.0
49,49,941.6021568537468,534.9494378413106,972.2,512.0
50,50,941.6021568537468,534.9494378413106,972.2,512.0
51,51,941.6021568537468,534.9494378413106,972.2,512.0
52,52,941.6021568537468,534.9494378413106,972.2,512.0
53,53,941.6021568537468,534.9494378413106,972.2,512.0
54,54,941.6021568537468,534.9494378413106,972.2,512.0
55,55,941.6021568537468,534.9494378413106,972.2,512.0
56,56,941.6021568537468,534.9494378413106,972.2,512.0
57,57,941.6021568537468,534.9494378413106,972.2,512.0
58,58,941.6021568537468,534.9494378413106,972.2,512.0
59,59,941.6021568537468,534.9494378413106,972.2,512.0
60,60,941.6021568537468,534.9494378413106,972.2,512.0
61,61,941.6021568537468,534.9494378413106,972.2,512.0
62,62,941.6021568537468,534.9494378413106,972.2,512.0
63,63,941.6021568537468,534.9494378413106,972.2,512.0
64,64,941.6021568537468,534.9494378413106,972.2,512.0
65,65,941.6021568537468,534.9494378413106,972.2,512.0
66,66,941.6021568537468,534.9494378413106,972.2,512.0
67,67,941.6021568537468,534.9494378413106,972.2,512.0
68,68,941.6021568537468,534.9494378413106,972.2,512.0
69,69,941.6021568537468,534.9494378413106,972.2,512.0
70,70,941.6021568537468,534.9494378413106,972.2,512.0
71,71,941.6021568537468,534.9494378413106,972.2,512.0
72,72,941.6021568537468,534.9494378413106,972.2,512.0
73,73,941.6021568537468,534.9494378413106,972.2,512.0
74,74,941.6021568537468,534.9494378413106,972.2,512.0
75,75,941.6021568537468,534.9494378413106,972.2,512.0
76,76,941.6021568537468,534.9494378413106,972.2,512.0
77,77,941.6021568537468,534.9494378413106,972.2,512.0
78,78,941.6021568537468,534.9494378413106,972.2,512.0
79,79,941.6021568537468,534.9494378413106,972.2,512.0
80,80,941.6021568537468,534.9494378413106,972.2,512.0
81,81,941.6021568537468,534.9494378413106,972.2,512.0
82,82,941.6021568537468,534.9494378413106,972.2,512.0
83,83,941.6021568537468,534.9494378413106,972.2,512.0
84,84,941.6021568537468,534.9494378413106,972.2,512.0
85,85,941.6021568537468,534.9494378413106,972.2,512.0
86,86,941.6021568537468,534.9494378413106,972.2,512.0
87,87,941.6021568537468,534.9494378413106,972.2,512.0
88,88,941.6021568537468,534.9494378413106,972.2,512.0
89,89,941.6021568537468,534.9494378413106,972.2,512.0
90,90,941.6021568537468,534.9494378413106,972.2,512.0
91,91,941.6021568537468,534.9494378413106,972.2,512.0
92,92,941.6021568537468,534.9494378413106,972.2,512.0
93,93,941.6021568537468,534.9494378413106,972.2,512.0
94,94,941.6021568537468,534.9494378413106,972.2,512.0
95,95,941.6021568537468,534.9494378413106,972.2,512.0
96,96,941.6021568537468,534.9494378413106,972.2,512.0
97,97,941.6021568537468,534.9494378413106,972.2,512.0
98,98,941.6021568537468,534.9494378413106,972.2,512.0
99,99,941.6021568537468,534.9494378413106,972.2,512.0
100,100,941.6021568537468,534.9494378413106,972.2,512.0
101,101,941.6021568537468,534.9494378413106,972.2,512.0
102,102,941.6021568537468,534.9494378413106,972.2,512.0
103,103,941.6021568537468,534.9494378413106,972.2,512.0
104,104,941.6021568537468,534.9494378413106,972.2,512.0
105,105,941.6021568537468,534.9494378413106,972.2,512.0
106,106,941.6021568537468,534.9494378413106,972.2,512.0
107,107,941.6021568537468,534.9494378413106,972.2,512.0
108,108,941.6021568537468,534.9494378413106,972.2,512.0
109,109,941.6021568537468,534.9494378413106,972.2,512.0
110,110,941.6021568537468,534.9494378413106,972.2,512.0
111,111,941.6021568537468,534.9494378413106,972.2,512.0
112,112,941.6021568537468,534.9494378413106,972.2,512.0
113,113,941.6021568537468,534.9494378413106,972.2,512.0
114,114,941.6021568537468,534.9494378413106,972.2,512.0
