u_0;u_1;v_0;v_1;Euklid;Winkel;Winkel+;Winkelsk;Winkellog
960;540;960;540.0;0.0;0;0;0;0
961;540;959;541.7320508075688;2.645751311064566;120.00000000000055;60.04373406109944;4.70526730172116;1.1895802652552613e-05
962;540;958;543.4641016151378;5.291502622129206;119.99999999999973;60.1747455333214;9.226038433603755;1.892559711484715e-05
963;540;957;545.1961524227066;7.937253933193772;120.00000000000001;60.392466417592196;13.569547593941104;3.010962977575923e-05
964;540;956;546.9282032302755;10.583005244258338;120.00000000000016;60.69596362197415;17.742745324054596;4.790283497001544e-05
965;540;955;548.6602540378444;13.228756555322978;119.99999999999989;61.08395861435303;21.752309630642213;7.621088051183573e-05
966;540;954;550.3923048454133;15.874507866387544;120.00000000000001;61.55485358604958;25.604656672013586;0.00012124746901406836
967;540;953;552.1243556529821;18.52025917745211;120.00000000000007;62.10676291677102;29.305951025312908;0.0001928982500022263
968;540;952;553.856406460551;21.16601048851675;119.99999999999993;62.73754856543246;32.86211555115713;0.00030689070895333396
969;540;951;555.5884572681199;23.811761799581316;120.00000000000001;63.44485794766981;36.278840871476284;0.0004882462872038943
970;540;950;557.3205080756887;26.45751311064588;120.00000000000007;64.22616289332566;39.561594475723254;0.0007767723724237251
971;540;949;559.0525588832577;29.103264421710524;119.99999999999997;65.0787983908738;42.715629470023075;0.0012357993845784193
972;540;948;560.7846096908265;31.74901573277509;120.00000000000001;66.0;45.74599298326311;0.0019660800524262953
973;540;947;562.5166604983954;34.39476704383965;120.00000000000003;66.9869390254548;48.65753424357665;0.003127899980754893
974;540;946;564.2487113059643;37.04051835490429;119.99999999999997;68.03675477269621;51.45491233814224;0.004976248195518741
975;540;945;565.9807621135332;39.68626966596886;120.00000000000001;69.14658342969666;54.14260366871682;0.00791675592583878
976;540;944;567.712812921102;42.33202097703342;120.00000000000003;70.31358332498779;56.72490911483415;0.012594652513900196
977;540;943;569.444863728671;44.977772288098066;119.99999999999997;71.53495648981692;59.20596091612928;0.020036188998631143
